  alpha     CL        CD       CDp       Cm    Top Xtr Bot Xtr   Cpmin    Chinge    XCp    
 ------- -------- --------- --------- -------- ------- ------- -------- --------- ---------
   8.000   1.3527   0.01640   0.01113  -0.0524  0.0735  1.0000  -3.2158   0.0000   0.0000   0.0000   0.2776
   8.500   1.3876   0.01845   0.01319  -0.0472  0.0523  1.0000  -3.6757   0.0000   0.0000   0.0000   0.2720
   9.000   1.4013   0.02195   0.01672  -0.0410  0.0183  1.0000  -4.0398   0.0000   0.0000   0.0000   0.2664
   9.500   1.4281   0.02508   0.02008  -0.0363  0.0141  1.0000  -4.5040   0.0000   0.0000   0.0000   0.2616
  10.000   1.4488   0.02895   0.02426  -0.0319  0.0122  1.0000  -4.9445   0.0000   0.0000   0.0000   0.2573
  10.500   1.4588   0.03394   0.02954  -0.0282  0.0116  1.0000  -5.3414   0.0000   0.0000   0.0000   0.2536
  11.000   1.4566   0.04036   0.03626  -0.0254  0.0110  1.0000  -5.6544   0.0000   0.0000   0.0000   0.2507
  11.500   1.4420   0.04837   0.04457  -0.0241  0.0105  1.0000  -5.8722   0.0000   0.0000   0.0000   0.2489
  12.000   1.4176   0.05792   0.05441  -0.0243  0.0102  1.0000  -6.0005   0.0000   0.0000   0.0000   0.2484
  12.500   1.3865   0.06869   0.06545  -0.0261  0.0100  1.0000  -6.0601   0.0000   0.0000   0.0000   0.2491
  13.000   1.3517   0.08027   0.07725  -0.0289  0.0098  1.0000  -6.0699   0.0000   0.0000   0.0000   0.2508
  13.500   1.3162   0.09237   0.08955  -0.0326  0.0096  1.0000  -6.0477   0.0000   0.0000   0.0000   0.2534
  14.000   1.2816   0.10468   0.10204  -0.0369  0.0094  1.0000  -6.0190   0.0000   0.0000   0.0000   0.2567
  14.500   1.2502   0.11711   0.11463  -0.0420  0.0093  1.0000  -5.9989   0.0000   0.0000   0.0000   0.2607
  15.000   1.2216   0.12977   0.12744  -0.0478  0.0091  1.0000  -5.9625   0.0000   0.0000   0.0000   0.2654
  15.500   1.1969   0.14260   0.14040  -0.0543  0.0088  1.0000  -5.9182   0.0000   0.0000   0.0000   0.2710
  16.000   1.1740   0.15577   0.15369  -0.0616  0.0086  1.0000  -5.8395   0.0000   0.0000   0.0000   0.2775
  16.500   1.1527   0.16957   0.16759  -0.0699  0.0082  1.0000  -5.7005   0.0000   0.0000   0.0000   0.2850
  17.000   1.1377   0.18322   0.18136  -0.0782  0.0080  1.0000  -5.5500   0.0000   0.0000   0.0000   0.2927
  17.500   1.1283   0.19667   0.19490  -0.0866  0.0078  1.0000  -5.3989   0.0000   0.0000   0.0000   0.3001
  18.000   1.1209   0.21043   0.20874  -0.0954  0.0075  1.0000  -5.1824   0.0000   0.0000   0.0000   0.3079
  18.500   1.1166   0.22457   0.22295  -0.1043  0.0072  1.0000  -4.8983   0.0000   0.0000   0.0000   0.3157
  19.000   1.1149   0.23938   0.23778  -0.1133  0.0068  1.0000  -4.5016   0.0000   0.0000   0.0000   0.3236
  19.500   1.1192   0.25368   0.25209  -0.1217  0.0062  1.0000  -4.0744   0.0000   0.0000   0.0000   0.3302
  20.000   1.1295   0.26670   0.26510  -0.1293  0.0056  1.0000  -3.7500   0.0000   0.0000   0.0000   0.3353


